timestamp,load_mw,load_forecast_mw,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,dayofweek,month,is_weekend,is_holiday,load_lag_24h,load_lag_168h,load_rolling_24h_mean
2023-01-01 00:00:00+01:00,38741.0875,42215.4725,14.5,63.911694,28.312117,0,6,1,1,1,,,
2023-01-01 01:00:00+01:00,38156.22,40026.935,15.25,58.654552,30.532158,1,6,1,1,1,,,
2023-01-01 02:00:00+01:00,37307.0,38631.03,15.65,54.676945,30.699368,2,6,1,1,1,,,
2023-01-01 03:00:00+01:00,36290.825,37588.6625,15.7,52.47512,31.259941,3,6,1,1,1,,,
2023-01-01 04:00:00+01:00,35839.7725,37705.735,15.8,50.542103,28.394392,4,6,1,1,1,,,
2023-01-01 05:00:00+01:00,36001.88,36629.479999999996,15.75,49.486946,28.266304,5,6,1,1,1,,,
2023-01-01 06:00:00+01:00,35585.31,34976.3075,14.55,54.958565,27.381308,6,6,1,1,1,,,
2023-01-01 07:00:00+01:00,36532.535,35351.2,14.4,56.267418,28.312117,7,6,1,1,1,,,
2023-01-01 08:00:00+01:00,37193.2475,36933.16,14.4,56.657856,29.533169,8,6,1,1,1,,,
2023-01-01 09:00:00+01:00,39599.0,39560.3875,14.55,56.891987,29.871325,9,6,1,1,1,,,
2023-01-01 10:00:00+01:00,41398.1875,41632.5025,14.65,58.305733,29.01743,10,6,1,1,1,,,
2023-01-01 11:00:00+01:00,44122.03,43585.1175,14.85,59.977367,27.257967,11,6,1,1,1,,,
2023-01-01 12:00:00+01:00,44635.535,43741.0075,15.05,60.02563,25.661207,12,6,1,1,1,,,
2023-01-01 13:00:00+01:00,44046.7425,43088.4675,15.3,61.117855,22.682856,13,6,1,1,1,,,
2023-01-01 14:00:00+01:00,43645.245,42780.0325,15.1,62.330643,21.252197,14,6,1,1,1,,,
2023-01-01 15:00:00+01:00,44102.35,43619.785,14.7,63.09212,20.68356,15,6,1,1,1,,,
2023-01-01 16:00:00+01:00,46088.1625,45459.89,13.4,67.24833,16.1198,16,6,1,1,1,,,
2023-01-01 17:00:00+01:00,49177.1475,48519.8975,12.45,72.04764,11.885453,17,6,1,1,1,,,
2023-01-01 18:00:00+01:00,49337.365,49361.28,10.95,79.81841,10.703569,18,6,1,1,1,,,
2023-01-01 19:00:00+01:00,47920.7475,48628.0925,11.2,79.31223,14.081477,19,6,1,1,1,,,
2023-01-01 20:00:00+01:00,45320.9825,46208.985,11.85,76.75636,13.70839,20,6,1,1,1,,,
2023-01-01 21:00:00+01:00,43643.5275,44881.985,11.4,79.071976,13.397612,21,6,1,1,1,,,
2023-01-01 22:00:00+01:00,42698.9975,44569.7225,11.7,78.04861,13.397612,22,6,1,1,1,,,
2023-01-01 23:00:00+01:00,39491.2,42290.8525,11.7,78.04861,13.217443,23,6,1,1,1,,,
2023-01-02 00:00:00+01:00,37159.350000000006,44428.8675,11.4,80.97447,14.372974,0,0,1,0,0,38741.0875,,41536.46239583333
2023-01-02 01:00:00+01:00,35779.22,42761.21,10.8,86.575645,5.1165614,1,0,1,0,0,38156.22,,41470.556666666664
2023-01-02 02:00:00+01:00,35631.48,42104.0325,10.8,85.411766,7.9932966,2,0,1,0,0,37307.0,,41371.515
2023-01-02 03:00:00+01:00,36405.0425,42433.575,11.3,80.96095,13.37825,3,0,1,0,0,36290.825,,41301.70166666667
2023-01-02 04:00:00+01:00,38153.8675,44063.08,11.8,77.009865,15.5843,4,0,1,0,0,35839.7725,,41306.46072916667
2023-01-02 05:00:00+01:00,41289.2475,46999.8125,12.2,74.499054,18.837322,5,0,1,0,0,36001.88,,41402.88135416667
2023-01-02 06:00:00+01:00,47513.515,52781.134999999995,11.8,75.45238,19.201874,6,0,1,0,0,35585.31,,41623.18833333333
2023-01-02 07:00:00+01:00,52816.245,57660.5,12.0,77.830055,17.610588,7,0,1,0,0,36532.535,,42120.196875
2023-01-02 08:00:00+01:00,56768.5125,60458.7725,12.3,74.7702,19.586119,8,0,1,0,0,37193.2475,,42798.68479166667
2023-01-02 09:00:00+01:00,58001.4225,62260.332500000004,11.75,77.79149,18.847641,9,0,1,0,0,39599.0,,43614.32083333334
2023-01-02 10:00:00+01:00,59814.7475,63475.7575,12.25,75.52791,19.770523,10,0,1,0,0,41398.1875,,44381.0884375
2023-01-02 11:00:00+01:00,61252.955,64564.987499999996,13.0,71.66152,21.9718,11,0,1,0,0,44122.03,,45148.44510416667
2023-01-02 12:00:00+01:00,62174.68,64781.0525,13.8,67.56186,22.771244,12,0,1,0,0,44635.535,,45862.23364583333
2023-01-02 13:00:00+01:00,61038.375,64410.7425,14.25,60.868576,20.380579,13,0,1,0,0,44046.7425,,46593.03135416668
2023-01-02 14:00:00+01:00,59763.2675,63381.835,14.35,60.892403,22.691423,14,0,1,0,0,43645.245,,47301.01604166667
2023-01-02 15:00:00+01:00,59577.582500000004,62944.42,14.2,62.762592,21.710716,15,0,1,0,0,44102.35,,47972.6003125
2023-01-02 16:00:00+01:00,60448.79,63085.435,13.9,64.875656,21.734581,16,0,1,0,0,46088.1625,,48617.401666666665
2023-01-02 17:00:00+01:00,61687.705,64630.97,12.9,70.43341,22.180206,17,0,1,0,0,49177.1475,,49215.761145833334
2023-01-02 18:00:00+01:00,61250.445,64672.380000000005,12.05,70.750755,20.617662,18,0,1,0,0,49337.365,,49737.034374999996
2023-01-02 19:00:00+01:00,60168.9075,63126.5825,11.3,73.32897,19.493261,19,0,1,0,0,47920.7475,,50233.41270833334
2023-01-02 20:00:00+01:00,56544.557499999995,60295.442500000005,10.4,78.116165,16.93531,20,0,1,0,0,45320.9825,,50743.75270833334
2023-01-02 21:00:00+01:00,53658.682499999995,57483.6975,9.55,84.117935,15.546833,21,0,1,0,0,43643.5275,,51211.401666666665
2023-01-02 22:00:00+01:00,50680.455,55084.2375,9.0,86.39617,16.75064,22,0,1,0,0,42698.9975,,51628.69979166667
2023-01-02 23:00:00+01:00,47564.985,52046.6225,8.65,86.06428,18.0036,23,0,1,0,0,39491.2,,51961.26052083333
2023-01-03 00:00:00+01:00,44666.2,46698.85,8.6,85.46845,17.163355,0,1,1,0,0,37159.350000000006,,52297.66822916667
2023-01-03 01:00:00+01:00,42789.9975,45189.415,7.85,90.55174,17.026896,1,1,1,0,0,35779.22,,52610.45364583333
2023-01-03 02:00:00+01:00,42213.25,44341.104999999996,7.4,90.20707,18.374111,2,1,1,0,0,35631.48,,52902.569375
2023-01-03 03:00:00+01:00,42246.7475,44381.17,6.95,91.43231,16.923828,3,1,1,0,0,36405.0425,,53176.80979166667
2023-01-03 04:00:00+01:00,43874.2725,46097.520000000004,6.3,92.34831,15.496736,4,1,1,0,0,38153.8675,,53420.21416666667
2023-01-03 05:00:00+01:00,46297.415,48914.619999999995,5.65,93.282196,14.044615,5,1,1,0,0,41289.2475,,53658.564374999994
2023-01-03 06:00:00+01:00,51336.7975,54403.192500000005,5.25,92.93512,14.404499,6,1,1,0,0,47513.515,,53867.23802083334
2023-01-03 07:00:00+01:00,56433.0725,60094.475,4.9,91.61798,14.417988,7,1,1,0,0,52816.245,,54026.541458333326
2023-01-03 08:00:00+01:00,58947.6475,63353.3925,4.6,91.59851,13.75558,8,1,1,0,0,56768.5125,,54177.24260416667
2023-01-03 09:00:00+01:00,59962.697499999995,64920.6275,4.75,90.00677,14.417988,9,1,1,0,0,58001.4225,,54268.03989583333
2023-01-03 10:00:00+01:00,60673.435,65847.535,4.95,88.13578,15.496736,10,1,1,0,0,59814.7475,,54349.759687499994
2023-01-03 11:00:00+01:00,61595.2625,67002.535,5.35,84.21521,18.057508,11,1,1,0,0,61252.955,,54385.53833333333
2023-01-03 12:00:00+01:00,61321.177500000005,67118.33499999999,5.85,78.79142,18.72,12,1,1,0,0,62174.68,,54399.801145833335
2023-01-03 13:00:00+01:00,59827.8425,66426.8575,6.65,74.564255,18.416384,13,1,1,0,0,61038.375,,54364.23854166666
2023-01-03 14:00:00+01:00,59001.54,65260.2175,6.75,70.954704,15.629971,14,1,1,0,0,59763.2675,,54313.799687499995
2023-01-03 15:00:00+01:00,58647.8475,64550.7725,6.2,74.75063,8.350138,15,1,1,0,0,59577.582500000004,,54282.06104166667
2023-01-03 16:00:00+01:00,59909.94,64732.3675,3.15,88.6049,9.028754,16,1,1,0,0,60448.79,,54243.32208333333
2023-01-03 17:00:00+01:00,62535.92,65807.5025,1.75,91.74056,10.383987,17,1,1,0,0,61687.705,,54220.87
2023-01-03 18:00:00+01:00,62175.2675,65660.365,1.1,93.37559,9.904906,18,1,1,0,0,61250.445,,54256.21229166666
2023-01-03 19:00:00+01:00,60348.31,64279.3075,1.3,95.08786,7.69592,19,1,1,0,0,60168.9075,,54294.7465625
2023-01-03 20:00:00+01:00,57172.23,61523.935,3.1,93.47944,7.208994,20,1,1,0,0,56544.557499999995,,54302.22166666666
2023-01-03 21:00:00+01:00,54196.83,58691.7975,3.85,89.93736,10.086427,21,1,1,0,0,53658.682499999995,,54328.3746875
2023-01-03 22:00:00+01:00,51984.77,56084.2225,3.9,91.228424,10.137692,22,1,1,0,0,50680.455,,54350.79749999999
2023-01-03 23:00:00+01:00,48834.9525,53004.86,3.85,92.85754,11.298495,23,1,1,0,0,47564.985,,54405.143958333334
2023-01-04 00:00:00+01:00,46623.53,48672.4125,3.2,93.81785,11.27553,0,2,1,0,0,44666.2,,54458.05927083333
2023-01-04 01:00:00+01:00,45179.1975,47260.1175,3.35,92.170975,12.864649,1,2,1,0,0,42789.9975,,54539.6146875
2023-01-04 02:00:00+01:00,44685.03,46634.45,3.35,92.49973,14.118243,2,2,1,0,0,42213.25,,54639.16468749999
2023-01-04 03:00:00+01:00,45568.9825,46960.945,3.45,92.177086,14.934577,3,2,1,0,0,42246.7475,,54742.15552083333
2023-01-04 04:00:00+01:00,47353.5175,48358.08,3.45,92.177086,16.24394,4,2,1,0,0,43874.2725,,54880.58197916666
2023-01-04 05:00:00+01:00,50225.325,50882.9775,3.5,92.18013,17.227419,5,2,1,0,0,46297.415,,55025.55052083333
2023-01-04 06:00:00+01:00,56213.5175,55864.7025,3.85,91.22502,19.13426,6,2,1,0,0,51336.7975,,55189.213437499995
2023-01-04 07:00:00+01:00,60653.4275,61241.66,4.35,88.08153,20.620806,7,2,1,0,0,56433.0725,,55392.410104166665
2023-01-04 08:00:00+01:00,63757.7975,64134.9525,5.15,82.12436,22.26477,8,2,1,0,0,58947.6475,,55568.25822916667
2023-01-04 09:00:00+01:00,64806.9075,65604.41,5.7,84.85297,23.667091,9,2,1,0,0,59962.697499999995,,55768.68114583334
2023-01-04 10:00:00+01:00,66201.58499999999,66806.245,6.3,87.94848,26.302181,10,2,1,0,0,60673.435,,55970.52322916667
2023-01-04 11:00:00+01:00,67550.8825,67971.8325,6.85,88.61292,27.362368,11,2,1,0,0,61595.2625,,56200.8628125
2023-01-04 12:00:00+01:00,67756.66,68403.35,7.6,88.371056,29.784426,12,2,1,0,0,61321.177500000005,,56449.013645833336
2023-01-04 13:00:00+01:00,66578.875,67451.01000000001,7.7,89.609085,29.328403,13,2,1,0,0,59827.8425,,56717.15875
2023-01-04 14:00:00+01:00,65635.8275,65976.5275,8.3,87.22278,30.827856,14,2,1,0,0,59001.54,,56998.45177083334
2023-01-04 15:00:00+01:00,65033.96,65271.4875,8.45,89.0546,29.131096,15,2,1,0,0,58647.8475,,57274.88041666666
2023-01-04 16:00:00+01:00,65238.255,65352.405,8.85,86.38106,27.267473,16,2,1,0,0,59909.94,,57540.96843750001
2023-01-04 17:00:00+01:00,67248.84,67029.3175,9.05,84.93124,29.328403,17,2,1,0,0,62535.92,,57762.9815625
2023-01-04 18:00:00+01:00,66791.045,66766.8225,9.3,85.83667,31.542658,18,2,1,0,0,62175.2675,,57959.35322916667
2023-01-04 19:00:00+01:00,64627.92,65274.2175,9.75,85.59092,31.542658,19,2,1,0,0,60348.31,,58151.67729166666
2023-01-04 20:00:00+01:00,60942.1175,61791.6,9.8,87.66234,31.614477,20,2,1,0,0,57172.23,,58329.994375
2023-01-04 21:00:00+01:00,57781.805,58733.495,10.25,84.77409,29.620802,21,2,1,0,0,54196.83,,58487.07302083334
2023-01-04 22:00:00+01:00,55106.6975,56229.93,9.5,90.36164,23.73271,22,2,1,0,0,51984.77,,58636.44697916667
2023-01-04 23:00:00+01:00,51927.4425,52646.200000000004,9.55,89.448456,28.883131,23,2,1,0,0,48834.9525,,58766.527291666665
2023-01-05 00:00:00+01:00,47134.6925,50763.9225,9.25,89.72999,29.478264,0,3,1,0,0,46623.53,,58895.38104166667
2023-01-05 01:00:00+01:00,45046.707500000004,49109.8675,9.45,85.2668,28.880886,1,3,1,0,0,45179.1975,,58916.67947916667
2023-01-05 02:00:00+01:00,45086.7425,48452.21,8.9,86.68308,28.664682,2,3,1,0,0,44685.03,,58911.1590625
2023-01-05 03:00:00+01:00,45467.3375,48662.3575,8.95,87.284485,29.17777,3,3,1,0,0,45568.9825,,58927.89708333334
2023-01-05 04:00:00+01:00,46604.3,50390.085,9.0,86.10029,31.338614,4,3,1,0,0,47353.5175,,58923.66187499999
2023-01-05 05:00:00+01:00,48731.0275,53495.4075,8.25,90.580414,26.67889,5,3,1,0,0,50225.325,,58892.44447916667
2023-01-05 06:00:00+01:00,53624.465,59305.3225,8.35,87.83013,28.19285,6,3,1,0,0,56213.5175,,58830.18208333334
2023-01-05 07:00:00+01:00,59668.5275,62502.7075,7.95,91.49763,25.099514,7,3,1,0,0,60653.4275,,58722.30489583333
2023-01-05 08:00:00+01:00,62032.4225,64845.9525,7.9,91.809296,24.162945,8,3,1,0,0,63757.7975,,58681.26739583333
2023-01-05 09:00:00+01:00,62738.375,66398.8625,7.6,91.79046,24.482647,9,3,1,0,0,64806.9075,,58609.37677083333
2023-01-05 10:00:00+01:00,63161.655,67429.72750000001,7.85,89.93023,25.223133,10,3,1,0,0,66201.58499999999,,58523.18791666667
2023-01-05 11:00:00+01:00,64600.715,68364.2625,8.3,86.02813,26.282465,11,3,1,0,0,67550.8825,,58396.52416666667
2023-01-05 12:00:00+01:00,64881.9475,68623.445,8.55,82.56214,34.03095,12,3,1,0,0,67756.66,,58273.60052083333
2023-01-05 13:00:00+01:00,63092.1725,67691.47,8.95,72.13819,30.659237,13,3,1,0,0,66578.875,,58153.82083333333
2023-01-05 14:00:00+01:00,61536.0575,66468.905,9.0,69.17111,28.348713,14,3,1,0,0,65635.8275,,58008.5415625
2023-01-05 15:00:00+01:00,60520.16,65813.7775,8.35,71.7714,22.127556,15,3,1,0,0,65033.96,,57837.7178125
2023-01-05 16:00:00+01:00,60722.755000000005,66199.2525,7.1,77.60166,19.694992,16,3,1,0,0,65238.255,,57649.6428125
2023-01-05 17:00:00+01:00,62917.7975,67922.67,6.35,79.1468,19.174856,17,3,1,0,0,67248.84,,57461.496979166666
2023-01-05 18:00:00+01:00,62608.97,68003.1925,6.15,78.55788,18.79255,18,3,1,0,0,66791.045,,57281.036875
2023-01-05 19:00:00+01:00,60369.25,66478.9075,6.0,79.09439,15.575981,19,3,1,0,0,64627.92,,57106.78375
2023-01-05 20:00:00+01:00,57029.1425,62936.515,5.85,79.918564,11.966954,20,3,1,0,0,60942.1175,,56929.33916666667
2023-01-05 21:00:00+01:00,53328.83,59985.03,5.7,79.61343,10.685391,21,3,1,0,0,57781.805,,56766.298541666656
2023-01-05 22:00:00+01:00,50499.11,57379.354999999996,5.25,79.547165,8.557102,22,3,1,0,0,55106.6975,,56580.75791666666
2023-01-05 23:00:00+01:00,47079.537500000006,53698.759999999995,4.6,79.45092,6.830519,23,3,1,0,0,51927.4425,,56388.77510416667
2023-01-06 00:00:00+01:00,44422.5,51251.4775,4.0,80.80292,4.3498964,0,4,1,0,0,47134.6925,,56186.7790625
2023-01-06 01:00:00+01:00,42535.185,49492.520000000004,4.35,77.4383,5.8048253,1,4,1,0,0,45046.707500000004,,56073.77104166666
2023-01-06 02:00:00+01:00,42008.715000000004,48616.9225,3.95,78.78366,6.9153743,2,4,1,0,0,45086.7425,,55969.12427083333
2023-01-06 03:00:00+01:00,42716.835,48667.71,4.2,77.69386,9.290511,3,4,1,0,0,45467.3375,,55840.873125000006
2023-01-06 04:00:00+01:00,44134.2225,49335.5775,4.35,77.71781,12.218805,4,4,1,0,0,46604.3,,55726.26885416667
2023-01-06 05:00:00+01:00,46373.1875,51257.89,4.5,78.30291,13.755579,5,4,1,0,0,48731.0275,,55623.348958333336
2023-01-06 06:00:00+01:00,50477.5125,55435.9225,4.85,80.6331,16.055355,6,4,1,0,0,53624.465,,55525.105625
2023-01-06 07:00:00+01:00,54347.17,59625.53,5.15,83.00482,18.79255,7,4,1,0,0,59668.5275,,55393.98260416667
2023-01-06 08:00:00+01:00,57104.07,61633.465,5.4,86.63596,17.555307,8,4,1,0,0,62032.4225,,55172.259375
2023-01-06 09:00:00+01:00,58811.36,62756.16,6.2,88.24762,15.937878,9,4,1,0,0,62738.375,,54966.91135416667
2023-01-06 10:00:00+01:00,60609.4025,63813.8675,7.05,89.86889,15.905319,10,4,1,0,0,63161.655,,54803.285729166666
2023-01-06 11:00:00+01:00,61951.155,64976.3975,7.9,90.86739,14.618837,11,4,1,0,0,64600.715,,54696.941875
2023-01-06 12:00:00+01:00,61839.41,64896.8825,9.0,90.01743,15.876775,12,4,1,0,0,64881.9475,,54586.54354166667
2023-01-06 13:00:00+01:00,60190.07,63716.4825,9.55,87.6394,17.057314,13,4,1,0,0,63092.1725,,54459.771145833336
2023-01-06 14:00:00+01:00,59050.3625,62283.325,9.75,86.177,18.671474,14,4,1,0,0,61536.0575,,54338.85020833334
2023-01-06 15:00:00+01:00,57969.7675,61966.435,10.0,83.02757,20.991426,15,4,1,0,0,60520.16,,54235.27958333333
2023-01-06 16:00:00+01:00,58580.845,62910.42,9.35,86.43134,22.314194,16,4,1,0,0,60722.755000000005,,54129.01322916666
2023-01-06 17:00:00+01:00,60542.5725,65652.0925,8.65,89.07107,18.782204,17,4,1,0,0,62917.7975,,54039.76697916666
2023-01-06 18:00:00+01:00,61160.2675,65250.802500000005,8.15,89.95309,16.56,18,4,1,0,0,62608.97,,53940.799270833326
2023-01-06 19:00:00+01:00,58723.9425,63352.744999999995,7.55,90.53014,12.605142,19,4,1,0,0,60369.25,,53880.43666666667
2023-01-06 20:00:00+01:00,55298.1925,60411.955,7.2,90.19217,11.542478,20,4,1,0,0,57029.1425,,53811.88218749999
2023-01-06 21:00:00+01:00,52942.9,57647.835,6.35,92.99519,9.227524,21,4,1,0,0,53328.83,,53739.75927083334
2023-01-06 22:00:00+01:00,50645.63,55476.7575,5.8,95.59179,9.178235,22,4,1,0,0,50499.11,,53723.67885416667
2023-01-06 23:00:00+01:00,47113.2575,52753.6875,5.65,95.58657,9.511088,23,4,1,0,0,47079.537500000006,,53729.783854166664
2023-01-07 00:00:00+01:00,43658.9525,48794.9625,5.5,95.58136,9.585739,0,5,1,1,0,44422.5,,53731.18885416666
2023-01-07 01:00:00+01:00,41618.6425,47083.6425,5.8,94.59924,9.178235,1,5,1,1,0,42535.185,,53699.37437500001
2023-01-07 02:00:00+01:00,40582.21,45854.765,5.25,95.57264,8.161764,2,5,1,1,0,42008.715000000004,,53661.185104166674
2023-01-07 03:00:00+01:00,40191.8125,45436.12,4.2,96.890205,7.7879906,3,5,1,1,0,42716.835,,53601.747395833336
2023-01-07 04:00:00+01:00,40534.5625,45703.62,4.8,96.228874,9.957108,4,5,1,1,0,44134.2225,,53496.538125
2023-01-07 05:00:00+01:00,41324.2125,45914.095,4.85,96.567795,9.290511,5,5,1,1,0,46373.1875,,53346.552291666674
2023-01-07 06:00:00+01:00,42158.75,47127.0325,4.65,96.90134,8.427383,6,5,1,1,0,50477.5125,,53136.17833333334
2023-01-07 07:00:00+01:00,44960.4375,50106.9475,6.25,95.27663,10.739833,7,5,1,1,0,54347.17,,52789.56322916667
2023-01-07 08:00:00+01:00,47850.957500000004,53586.05,7.05,94.65171,11.620809,8,5,1,1,0,57104.07,,52398.449375
2023-01-07 09:00:00+01:00,50736.805,56414.457500000004,7.3,94.33701,11.770403,9,5,1,1,0,58811.36,,52012.90302083333
2023-01-07 10:00:00+01:00,52437.8375,57877.145,7.9,92.75981,12.768586,10,5,1,1,0,60609.4025,,51676.463229166664
2023-01-07 11:00:00+01:00,54184.9,58695.875,8.7,92.17325,10.483357,11,5,1,1,0,61951.155,,51335.981354166666
2023-01-07 12:00:00+01:00,54245.057499999995,58228.69,9.55,89.448456,11.269782,12,5,1,1,0,61839.41,,51012.38739583333
2023-01-07 13:00:00+01:00,52844.1925,56937.705,9.6,90.0625,10.105681,13,5,1,1,0,60190.07,,50695.95604166667
2023-01-07 14:00:00+01:00,50798.295,56071.875,10.15,87.397255,10.823973,14,5,1,1,0,59050.3625,,50389.877812499995
2023-01-07 15:00:00+01:00,51165.7675,56013.68,9.65,87.64859,11.525623,15,5,1,1,0,57969.7675,,50046.041666666664
2023-01-07 16:00:00+01:00,52663.2025,57198.105,8.1,91.19384,10.086427,16,5,1,1,0,58580.845,,49762.541666666664
2023-01-07 17:00:00+01:00,55922.5025,59459.64,7.05,92.39244,9.746631,17,5,1,1,0,60542.5725,,49515.97322916667
2023-01-07 18:00:00+01:00,56675.9275,59923.2725,6.7,92.692535,10.8955765,18,5,1,1,0,61160.2675,,49323.4703125
2023-01-07 19:00:00+01:00,55086.765,58524.735,6.3,93.31605,10.239453,19,5,1,1,0,58723.9425,,49136.6228125
2023-01-07 20:00:00+01:00,52261.465,55704.36,5.9,94.60346,11.269782,20,5,1,1,0,55298.1925,,48985.07375
2023-01-07 21:00:00+01:00,49986.2525,53391.18,6.35,93.6431,14.20062,21,5,1,1,0,52942.9,,48858.5434375
2023-01-07 22:00:00+01:00,48368.76,52084.1275,6.45,91.39937,16.09969,22,5,1,1,0,50645.63,,48735.34979166667
2023-01-07 23:00:00+01:00,45216.6625,49739.6725,6.25,91.70489,16.394829,23,5,1,1,0,47113.2575,,48640.48020833333
2023-01-08 00:00:00+01:00,42938.445,45985.625,5.5,92.62433,15.893093,0,6,1,1,0,43658.9525,38741.0875,48561.45541666667
2023-01-08 01:00:00+01:00,41120.7,45012.2675,5.9,90.72671,16.676977,1,6,1,1,0,41618.6425,38156.22,48531.43427083333
2023-01-08 02:00:00+01:00,40229.6225,44124.2325,5.65,91.027084,15.463244,2,6,1,1,0,40582.21,37307.0,48510.68666666667
2023-01-08 03:00:00+01:00,40455.73,42955.7025,5.3,91.643875,13.979871,3,6,1,1,0,40191.8125,36290.825,48495.99552083333
2023-01-08 04:00:00+01:00,40541.86,43382.685,4.95,91.299416,13.910169,4,6,1,1,0,40534.5625,35839.7725,48506.99208333334
2023-01-08 05:00:00+01:00,40421.2325,43230.917499999996,5.65,88.50899,14.417988,5,6,1,1,0,41324.2125,36001.88,48507.29614583333
2023-01-08 06:00:00+01:00,40330.235,43255.67,6.9,82.06331,14.764389,6,6,1,1,0,42158.75,35585.31,48469.67197916666
2023-01-08 07:00:00+01:00,41472.88,45350.990000000005,7.4,78.7482,15.4800005,7,6,1,1,0,44960.4375,36532.535,48393.48385416667
2023-01-08 08:00:00+01:00,44150.270000000004,47756.515,7.4,80.141365,15.856356,8,6,1,1,0,47850.957500000004,37193.2475,48248.16895833333
2023-01-08 09:00:00+01:00,47602.425,50147.085,7.3,82.403,15.629972,9,6,1,1,0,50736.805,39599.0,48093.97364583333
2023-01-08 10:00:00+01:00,49961.034999999996,52313.1875,7.55,82.72299,13.039754,10,6,1,1,0,52437.8375,41398.1875,47963.37447916667
2023-01-08 11:00:00+01:00,52560.5225,54432.86,7.9,83.925224,16.65754,11,6,1,1,0,54184.9,44122.03,47860.174375
2023-01-08 12:00:00+01:00,52310.6875,54428.525,7.75,87.77534,16.24394,12,6,1,1,0,54245.057499999995,44635.535,47792.49197916667
2023-01-08 13:00:00+01:00,50749.6825,53414.0275,7.45,89.28011,14.799459,13,6,1,1,0,52844.1925,44046.7425,47711.893229166664
2023-01-08 14:00:00+01:00,49127.4025,52342.7275,8.1,89.02572,16.09969,14,6,1,1,0,50798.295,43645.245,47624.621979166666
2023-01-08 15:00:00+01:00,48925.935,51991.26,8.25,88.42772,15.188415,15,6,1,1,0,51165.7675,44102.35,47555.00145833334
2023-01-08 16:00:00+01:00,50798.3475,52940.1025,8.0,89.63265,14.440443,16,6,1,1,0,52663.2025,46088.1625,47461.67510416667
2023-01-08 17:00:00+01:00,54667.4,55757.74,7.7,90.229385,14.264361,17,6,1,1,0,55922.5025,49177.1475,47383.9728125
2023-01-08 18:00:00+01:00,55982.895,56833.4975,7.3,90.825516,13.397612,18,6,1,1,0,56675.9275,49337.365,47331.676875
2023-01-08 19:00:00+01:00,54399.4325,55867.52,7.15,90.188446,15.84409,19,6,1,1,0,55086.765,47920.7475,47302.80052083333
2023-01-08 20:00:00+01:00,51978.385,53639.4925,6.55,90.77279,14.764389,20,6,1,1,0,52261.465,45320.9825,47274.161666666674
2023-01-08 21:00:00+01:00,49683.7,51785.3775,6.25,91.70489,14.764389,21,6,1,1,0,49986.2525,43643.5275,47262.36666666667
2023-01-08 22:00:00+01:00,48434.775,50927.0,5.75,92.6386,14.044615,22,6,1,1,0,48368.76,42698.9975,47249.7603125
2023-01-08 23:00:00+01:00,45615.9475,48494.6075,5.45,93.27173,14.044615,23,6,1,1,0,45216.6625,39491.2,47252.510937499996
2023-01-09 00:00:00+01:00,43907.31,46522.9175,5.4,93.26912,13.797912,0,0,1,0,0,42938.445,37159.350000000006,47269.14781249999
2023-01-09 01:00:00+01:00,42851.354999999996,45282.74,5.25,92.60999,15.124284,1,0,1,0,0,41120.7,35779.22,47309.5171875
2023-01-09 02:00:00+01:00,42560.93,44503.71,5.05,92.5985,12.783802,2,0,1,0,0,40229.6225,35631.48,47381.627812499995
2023-01-09 03:00:00+01:00,42823.315,44814.49,4.9,93.24283,12.864649,3,0,1,0,0,40455.73,36405.0425,47478.765625
2023-01-09 04:00:00+01:00,44215.255,46863.0125,4.8,92.91031,11.726277,4,0,1,0,0,40541.86,38153.8675,47577.41500000001
2023-01-09 05:00:00+01:00,47636.604999999996,50165.457500000004,4.95,92.2679,12.879752,5,0,1,0,0,40421.2325,41289.2475,47730.473125
2023-01-09 06:00:00+01:00,56510.6225,56708.5125,5.55,90.384315,14.039999,6,0,1,0,0,40330.235,47513.515,48031.113645833335
2023-01-09 07:00:00+01:00,62542.2875,61892.0625,5.8,90.40273,14.578888,7,0,1,0,0,41472.88,52816.245,48705.29645833333
2023-01-09 08:00:00+01:00,66180.435,64678.35,5.9,91.68249,13.708391,8,0,1,0,0,44150.270000000004,56768.5125,49583.18843750001
2023-01-09 09:00:00+01:00,66761.565,66316.24,6.05,92.33351,15.778518,9,0,1,0,0,47602.425,58001.4225,50501.111979166664
2023-01-09 10:00:00+01:00,66914.475,67420.6525,6.05,90.73737,15.379206,10,0,1,0,0,49961.034999999996,59814.7475,51299.40947916667
2023-01-09 11:00:00+01:00,67506.35,68630.72,6.3,90.12465,15.546833,11,0,1,0,0,52560.5225,61252.955,52005.80281249999
2023-01-09 12:00:00+01:00,67147.605,68891.03,7.15,89.87659,15.349684,12,0,1,0,0,52310.6875,62174.68,52628.545625
2023-01-09 13:00:00+01:00,66739.1375,67940.9675,8.0,84.52109,19.70815,13,0,1,0,0,50749.6825,61038.375,53246.75052083333
2023-01-09 14:00:00+01:00,65063.7475,66614.2925,7.95,81.629555,16.343367,14,0,1,0,0,49127.4025,59763.2675,53912.9778125
2023-01-09 15:00:00+01:00,63755.225,65898.58,7.5,83.005684,11.966954,15,0,1,0,0,48925.935,59577.582500000004,54576.9921875
2023-01-09 16:00:00+01:00,63989.53,65844.9275,5.35,89.73672,7.24486,16,0,1,0,0,50798.3475,60448.79,55194.87927083333
